-0.023031,-0.677856,0.786752,-0.119674,0.003800,-2.974346,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.713839,-6.556632,9.220118,8.000000,2.023031,-0.322144,0.213248,2.958395,-0.492109,0.334210,2.983395,-0.517109,0.359210,3.003395,-0.537109,0.379210,3.013395,-0.547109,0.389210,-1.688839,1746197315751.000000
-0.021391,-0.685851,0.787386,-0.116876,0.003476,-2.972702,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.715484,-6.541462,9.230887,8.000000,2.021391,-0.314149,0.212614,2.956016,-0.480516,0.333290,2.981016,-0.505516,0.358290,3.001016,-0.525516,0.378290,3.011016,-0.535516,0.388290,-1.690484,1746197315851.000000
-0.019664,-0.691723,0.787807,-0.123384,0.003557,-2.972748,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.715437,-6.541892,9.230583,8.000000,2.019664,-0.308277,0.212193,2.953512,-0.472002,0.332680,2.978512,-0.497002,0.357680,2.998512,-0.517002,0.377680,3.008512,-0.527002,0.387680,-1.690437,1746197315952.000000
-0.015886,-0.701180,0.788254,-0.120091,0.005258,-2.973483,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.714702,-6.548673,9.225773,8.000000,2.015886,-0.298820,0.211746,2.948034,-0.458289,0.332031,2.973034,-0.483289,0.357031,2.993034,-0.503289,0.377031,3.003034,-0.513289,0.387031,-1.689702,1746197316052.000000
-0.011687,-0.711202,0.788268,-0.119984,-0.000205,-2.972364,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.715822,-6.538340,9.233099,8.000000,2.011687,-0.288798,0.211732,2.941947,-0.443757,0.332011,2.966947,-0.468757,0.357011,2.986947,-0.488757,0.377011,2.996947,-0.498757,0.387011,-1.690822,1746197316152.000000
-0.006657,-0.720500,0.788872,-0.117575,-0.000690,-2.970466,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.717720,-6.520805,9.245491,8.000000,2.006657,-0.279500,0.211128,2.934653,-0.430274,0.331136,2.959653,-0.455274,0.356136,2.979653,-0.475274,0.376136,2.989653,-0.485274,0.386136,-1.692720,1746197316253.000000
-0.001287,-0.730331,0.789424,-0.118134,-0.005369,-2.968982,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.719203,-6.507078,9.255157,8.000000,2.001287,-0.269669,0.210576,2.926867,-0.416021,0.330335,2.951867,-0.441021,0.355335,2.971867,-0.461021,0.375335,2.981867,-0.471021,0.385335,-1.694203,1746197316353.000000
0.003830,-0.740458,0.789713,-0.122572,0.001467,-2.971364,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.716822,-6.529103,9.239633,8.000000,1.996170,-0.259542,0.210287,2.919446,-0.401336,0.329917,2.944446,-0.426336,0.354917,2.964446,-0.446336,0.374917,2.974446,-0.456336,0.384917,-1.691822,1746197316453.000000
0.009164,-0.750914,0.790645,-0.119089,-0.001425,-2.969852,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.718333,-6.515133,9.249489,8.000000,1.990836,-0.249086,0.209355,2.911712,-0.386175,0.328565,2.936712,-0.411175,0.353565,2.956712,-0.431175,0.373565,2.966712,-0.441175,0.383565,-1.693333,1746197316553.000000
0.014239,-0.761934,0.791008,-0.127057,0.005315,-2.971388,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.716798,-6.529325,9.239476,8.000000,1.985761,-0.238066,0.208992,2.904354,-0.370196,0.328038,2.929354,-0.395196,0.353038,2.949354,-0.415196,0.373038,2.959354,-0.425196,0.383038,-1.691798,1746197316654.000000
0.019652,-0.773446,0.791594,-0.131859,0.010626,-2.973168,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.715017,-6.545763,9.227838,8.000000,1.980348,-0.226554,0.208406,2.896504,-0.353503,0.327188,2.921504,-0.378503,0.352188,2.941504,-0.398503,0.372188,2.951504,-0.408503,0.382188,-1.690017,1746197316754.000000
0.025632,-0.784880,0.792083,-0.128615,0.003994,-2.968959,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.719227,-6.506864,9.255308,8.000000,1.974368,-0.215120,0.207917,2.887833,-0.336924,0.326480,2.912833,-0.361924,0.351480,2.932833,-0.381924,0.371480,2.942833,-0.391924,0.381480,-1.694227,1746197316854.000000
0.031549,-0.795524,0.793760,-0.121189,0.004818,-2.970144,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.718041,-6.517830,9.247588,8.000000,1.968451,-0.204476,0.206240,2.879254,-0.321490,0.324048,2.904254,-0.346490,0.349048,2.924254,-0.366490,0.369048,2.934254,-0.376490,0.379048,-1.693041,1746197316955.000000
0.037539,-0.807132,0.795216,-0.123022,-0.002131,-2.969274,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.718911,-6.509784,9.253254,8.000000,1.962461,-0.192868,0.204784,2.870568,-0.304659,0.321936,2.895568,-0.329659,0.346936,2.915568,-0.349659,0.366936,2.925568,-0.359659,0.376936,-1.693911,1746197317055.000000
0.043892,-0.818714,0.797070,-0.123500,0.001258,-2.971935,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.716251,-6.534379,9.235902,8.000000,1.956108,-0.181286,0.202930,2.861357,-0.287865,0.319248,2.886357,-0.312865,0.344248,2.906357,-0.332865,0.364248,2.916357,-0.342865,0.374248,-1.691251,1746197317155.000000
0.049690,-0.830399,0.798515,-0.119250,-0.001632,-2.971512,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.716673,-6.530476,9.238662,8.000000,1.950310,-0.169601,0.201485,2.852950,-0.270921,0.317153,2.877950,-0.295921,0.342153,2.897950,-0.315921,0.362153,2.907950,-0.325921,0.372153,-1.691673,1746197317256.000000
0.055435,-0.842138,0.800453,-0.121741,0.008360,-2.975968,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.712218,-6.571573,9.209475,8.000000,1.944565,-0.157862,0.199547,2.844620,-0.253900,0.314343,2.869620,-0.278900,0.339343,2.889620,-0.298900,0.359343,2.899620,-0.308900,0.369343,-1.687218,1746197317356.000000
0.060963,-0.854498,0.801956,-0.124183,0.004679,-2.972062,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.716124,-6.535550,9.235074,8.000000,1.939037,-0.145502,0.198044,2.836603,-0.235977,0.312163,2.861603,-0.260977,0.337163,2.881603,-0.280977,0.357163,2.891603,-0.290977,0.367163,-1.691124,1746197317456.000000
0.066256,-0.866298,0.803774,-0.123817,0.008932,-2.974454,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.713732,-6.557622,9.219414,8.000000,1.933744,-0.133702,0.196226,2.828929,-0.218868,0.309528,2.853929,-0.243868,0.334528,2.873929,-0.263868,0.354528,2.883929,-0.273868,0.364528,-1.688732,1746197317557.000000
0.071357,-0.877762,0.805528,-0.124315,0.013711,-2.976104,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.712082,-6.572827,9.208580,8.000000,1.928643,-0.122238,0.194472,2.821532,-0.202245,0.306985,2.846532,-0.227245,0.331985,2.866532,-0.247245,0.351985,2.876532,-0.257245,0.361985,-1.687082,1746197317657.000000
0.076970,-0.888294,0.807847,-0.123190,0.016654,-2.977415,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.710770,-6.584894,9.199955,8.000000,1.923030,-0.111706,0.192153,2.813394,-0.186974,0.303621,2.838394,-0.211974,0.328621,2.858394,-0.231974,0.348621,2.868394,-0.241974,0.358621,-1.685770,1746197317757.000000
0.082674,-0.899246,0.809677,-0.120607,0.009743,-2.975704,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.712481,-6.569149,9.211204,8.000000,1.917326,-0.100754,0.190323,2.805123,-0.171093,0.300968,2.830123,-0.196093,0.325968,2.850123,-0.216093,0.345968,2.860123,-0.226093,0.355968,-1.687481,1746197317858.000000
0.089126,-0.909762,0.811945,-0.114359,0.013709,-2.976799,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.711386,-6.579231,9.204006,8.000000,1.910874,-0.090238,0.188055,2.795768,-0.155846,0.297679,2.820768,-0.180846,0.322679,2.840768,-0.200846,0.342679,2.850768,-0.210846,0.352679,-1.686386,1746197317958.000000
0.096547,-0.920982,0.814975,-0.117356,0.016125,-2.977361,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.710825,-6.584396,9.200311,8.000000,1.903453,-0.079018,0.185025,2.785007,-0.139575,0.293286,2.810007,-0.164575,0.318286,2.830007,-0.184575,0.338286,2.840007,-0.194575,0.348286,-1.685825,1746197318058.000000
0.104600,-0.931980,0.817865,-0.118007,0.009306,-2.974797,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.713388,-6.560787,9.217162,8.000000,1.895400,-0.068020,0.182135,2.773329,-0.123629,0.289095,2.798329,-0.148629,0.314095,2.818329,-0.168629,0.334095,2.828329,-0.178629,0.344095,-1.688388,1746197318158.000000
0.113362,-0.943196,0.820624,-0.123282,0.009975,-2.976650,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.711535,-6.577860,9.204985,8.000000,1.886638,-0.056804,0.179376,2.760625,-0.107367,0.285095,2.785625,-0.132367,0.310095,2.805625,-0.152367,0.330095,2.815625,-0.162367,0.340095,-1.686535,1746197318259.000000
0.122946,-0.954384,0.823215,-0.128465,0.003666,-2.975372,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.712813,-6.566086,9.213388,8.000000,1.877054,-0.045616,0.176785,2.746728,-0.091144,0.281339,2.771728,-0.116144,0.306339,2.791728,-0.136144,0.326339,2.801728,-0.146144,0.336339,-1.687813,1746197318359.000000
0.132699,-0.966021,0.825075,-0.125242,0.000291,-2.974343,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.713842,-6.556603,9.220138,8.000000,1.867301,-0.033979,0.174925,2.732587,-0.074270,0.278641,2.757587,-0.099270,0.303641,2.777587,-0.119270,0.323641,2.787587,-0.129270,0.333641,-1.688842,1746197318459.000000
0.142356,-0.977391,0.826859,-0.128450,-0.002346,-2.974187,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.713999,-6.555162,9.221163,8.000000,1.857644,-0.022609,0.173141,2.718583,-0.057782,0.276055,2.743583,-0.082782,0.301055,2.763583,-0.102782,0.321055,2.773583,-0.112782,0.331055,-1.688999,1746197318560.000000
0.151659,-0.989598,0.828244,-0.122678,-0.001696,-2.977334,2.000000,-1.000000,1.000000,1.620000,8.000000,-8.000000,8.000000,-1.710852,-6.584148,9.200489,8.000000,1.848341,-0.010402,0.171756,2.705094,-0.040083,0.274046,2.730094,-0.065083,0.299046,2.750094,-0.085083,0.319046,2.760094,-0.095083,0.329046,-1.685852,1746197318660.000000
0.160852,-1.001091,0.830240,-0.123058,0.008712,-2.979065,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.709120,-9.189077,-6.600065,8.000000,1.839148,0.001091,0.169760,2.691765,0.026582,0.271151,2.716765,0.051582,0.296151,2.736765,0.071582,0.316151,2.746765,0.081582,0.326151,-1.684120,1746197318760.000000
0.169810,-1.013435,0.831827,-0.126138,0.002870,-2.973757,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.714428,-9.223978,-6.551201,8.000000,1.830190,0.013435,0.168173,2.678775,0.044481,0.268851,2.703775,0.069481,0.293851,2.723775,0.089481,0.313851,2.733775,0.099481,0.323851,-1.689428,1746197318860.000000
0.178370,-1.024990,0.833530,-0.135877,0.002080,-2.971983,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.716202,-9.235585,-6.534828,8.000000,1.821630,0.024990,0.166470,2.666363,0.061236,0.266382,2.691363,0.086236,0.291382,2.711363,0.106236,0.311382,2.721363,0.116236,0.321382,-1.691202,1746197318961.000000
0.187002,-1.035830,0.835357,-0.139475,0.002407,-2.972938,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.715247,-9.229343,-6.543641,8.000000,1.812998,0.035830,0.164643,2.653848,0.076953,0.263732,2.678848,0.101953,0.288732,2.698848,0.121953,0.308732,2.708848,0.131953,0.318732,-1.690247,1746197319061.000000
0.195194,-1.045524,0.836998,-0.134103,0.004904,-2.973582,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.714603,-9.225124,-6.549587,8.000000,1.804806,0.045524,0.163002,2.641969,0.091010,0.261353,2.666969,0.116010,0.286353,2.686969,0.136010,0.306353,2.696969,0.146010,0.316353,-1.689603,1746197319161.000000
0.203094,-1.053674,0.838126,-0.134066,0.005217,-2.974751,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.713434,-9.217461,-6.560367,8.000000,1.796906,0.053674,0.161874,2.630513,0.102827,0.259717,2.655513,0.127827,0.284717,2.675513,0.147827,0.304717,2.685513,0.157827,0.314717,-1.688434,1746197319261.000000
0.211463,-1.060339,0.839338,-0.135246,0.005183,-2.971645,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.716540,-9.237794,-6.531704,8.000000,1.788537,0.060339,0.160662,2.618378,0.112492,0.257960,2.643378,0.137492,0.282960,2.663378,0.157492,0.302960,2.673378,0.167492,0.312960,-1.691540,1746197319362.000000
0.219503,-1.065263,0.840802,-0.133625,0.012554,-2.977289,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.710896,-9.200783,-6.583738,8.000000,1.780497,0.065263,0.159198,2.606720,0.119631,0.255837,2.631720,0.144631,0.280837,2.651720,0.164631,0.300837,2.661720,0.174631,0.310837,-1.685896,1746197319462.000000
0.227518,-1.068239,0.842255,-0.124267,0.010270,-2.976375,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.711811,-9.206799,-6.575321,8.000000,1.772482,0.068239,0.157745,2.595099,0.123947,0.253731,2.620099,0.148947,0.278731,2.640099,0.168947,0.298731,2.650099,0.178947,0.308731,-1.686811,1746197319562.000000
0.236530,-1.069321,0.844237,-0.124241,0.010345,-2.974162,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.714023,-9.221325,-6.554935,8.000000,1.763470,0.069321,0.155763,2.582031,0.125515,0.250856,2.607031,0.150515,0.275856,2.627031,0.170515,0.295856,2.637031,0.180515,0.305856,-1.689023,1746197319663.000000
0.245372,-1.069177,0.845715,-0.120007,0.006085,-2.972957,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.715228,-9.229219,-6.543816,8.000000,1.754628,0.069177,0.154285,2.569210,0.125307,0.248714,2.594210,0.150307,0.273714,2.614210,0.170307,0.293714,2.624210,0.180307,0.303714,-1.690228,1746197319763.000000
0.254393,-1.067996,0.847504,-0.119194,0.008904,-2.973877,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.714308,-9.223192,-6.552307,8.000000,1.745607,0.067996,0.152496,2.556130,0.123594,0.246119,2.581130,0.148594,0.271119,2.601130,0.168594,0.291119,2.611130,0.178594,0.301119,-1.689308,1746197319863.000000
0.263366,-1.066416,0.849012,-0.117858,0.004089,-2.974141,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.714045,-9.221465,-6.554738,8.000000,1.736634,0.066416,0.150988,2.543119,0.121303,0.243932,2.568119,0.146303,0.268932,2.588119,0.166303,0.288932,2.598119,0.176303,0.298932,-1.689045,1746197319963.000000
0.272336,-1.064190,0.851149,-0.113670,0.003903,-2.976250,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.711936,-9.207620,-6.574171,8.000000,1.727664,0.064190,0.148851,2.530112,0.118075,0.240834,2.555112,0.143075,0.265834,2.575112,0.163075,0.285834,2.585112,0.173075,0.295834,-1.686936,1746197320064.000000
0.281011,-1.062140,0.853597,-0.115611,0.006636,-2.977328,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.710858,-9.200528,-6.584094,8.000000,1.718989,0.062140,0.146403,2.517534,0.115103,0.237284,2.542534,0.140103,0.262284,2.562534,0.160103,0.282284,2.572534,0.170103,0.292284,-1.685858,1746197320164.000000
0.289202,-1.060077,0.856511,-0.115315,0.008042,-2.976210,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.711975,-9.207879,-6.573808,8.000000,1.710798,0.060077,0.143489,2.505658,0.112112,0.233059,2.530658,0.137112,0.258059,2.550658,0.157112,0.278059,2.560658,0.167112,0.288059,-1.686975,1746197320264.000000
0.297241,-1.058209,0.859786,-0.113923,0.008227,-2.974991,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.713195,-9.215890,-6.562574,8.000000,1.702759,0.058209,0.140214,2.494001,0.109402,0.228310,2.519001,0.134402,0.253310,2.539001,0.154402,0.273310,2.549001,0.164402,0.283310,-1.688195,1746197320365.000000
0.302033,-1.057135,0.861859,-0.118934,0.011900,-2.975989,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.712197,-9.209336,-6.571768,8.000000,1.697967,0.057135,0.138141,2.487052,0.107846,0.225305,2.512052,0.132846,0.250305,2.532052,0.152846,0.270305,2.542052,0.162846,0.280305,-1.687197,1746197320465.000000
0.313907,-1.054356,0.867048,-0.122349,0.011798,-2.976070,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.712115,-9.208799,-6.572520,8.000000,1.686093,0.054356,0.132952,2.469834,0.103816,0.217780,2.494834,0.128816,0.242780,2.514834,0.148816,0.262780,2.524834,0.158816,0.272780,-1.687115,1746197320565.000000
0.322714,-1.052122,0.870712,-0.114765,0.009694,-2.976200,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.711985,-9.207945,-6.573716,8.000000,1.677286,0.052122,0.129288,2.457064,0.100577,0.212468,2.482064,0.125577,0.237468,2.502064,0.145577,0.257468,2.512064,0.155577,0.267468,-1.686985,1746197320665.000000
0.329470,-1.050540,0.873198,-0.114688,0.010394,-2.974839,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.713347,-9.216887,-6.561173,8.000000,1.670530,0.050540,0.126802,2.447268,0.098283,0.208863,2.472268,0.123283,0.233863,2.492268,0.143283,0.253863,2.502268,0.153283,0.263863,-1.688347,1746197320766.000000
0.339459,-1.048454,0.875860,-0.113686,0.004406,-2.974186,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.713999,-9.221169,-6.555154,8.000000,1.660541,0.048454,0.124140,2.432784,0.095259,0.205003,2.457784,0.120259,0.230003,2.477784,0.140259,0.250003,2.487784,0.150259,0.260003,-1.688999,1746197320866.000000
0.349188,-1.046937,0.877697,-0.107786,0.005282,-2.972731,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.715455,-9.230699,-6.541728,8.000000,1.650812,0.046937,0.122303,2.418677,0.093059,0.202339,2.443677,0.118059,0.227339,2.463677,0.138059,0.247339,2.473677,0.148059,0.257339,-1.690455,1746197320966.000000
0.358972,-1.046728,0.879147,-0.124185,-0.001361,-2.971704,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.716481,-9.237408,-6.532250,8.000000,1.641028,0.046728,0.120853,2.404490,0.092756,0.200237,2.429490,0.117756,0.225237,2.449490,0.137756,0.245237,2.459490,0.147756,0.255237,-1.691481,1746197321066.000000
0.368946,-1.047851,0.880281,-0.128128,0.004229,-2.974227,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.713958,-9.220897,-6.555536,8.000000,1.631054,0.047851,0.119719,2.390028,0.094383,0.198592,2.415028,0.119383,0.223592,2.435028,0.139383,0.243592,2.445028,0.149383,0.253592,-1.688958,1746197321166.000000
0.378818,-1.049733,0.881265,-0.132638,-0.004490,-2.972445,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.715740,-9.232566,-6.539092,8.000000,1.621182,0.049733,0.118735,2.375713,0.097113,0.197166,2.400713,0.122113,0.222166,2.420713,0.142113,0.242166,2.430713,0.152113,0.252166,-1.690740,1746197321267.000000
0.388078,-1.052240,0.882111,-0.132531,-0.000795,-2.975097,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.713088,-9.215190,-6.563556,8.000000,1.611922,0.052240,0.117889,2.362287,0.100749,0.195940,2.387287,0.125749,0.220940,2.407287,0.145749,0.240940,2.417287,0.155749,0.250940,-1.688088,1746197321367.000000
0.397666,-1.055167,0.883380,-0.134948,0.000886,-2.977252,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.710933,-9.201025,-6.583399,8.000000,1.602334,0.055167,0.116620,2.348384,0.104992,0.194099,2.373384,0.129992,0.219099,2.393384,0.149992,0.239099,2.403384,0.159992,0.249099,-1.685933,1746197321467.000000
0.406914,-1.058145,0.884965,-0.142643,0.003229,-2.978359,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.709827,-9.193735,-6.593575,8.000000,1.593086,0.058145,0.115035,2.334974,0.109310,0.191800,2.359974,0.134310,0.216800,2.379974,0.154310,0.236800,2.389974,0.164310,0.246800,-1.684827,1746197321567.000000
0.416341,-1.061086,0.886585,-0.140051,0.001574,-2.977875,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.710311,-9.196925,-6.589125,8.000000,1.583659,0.061086,0.113415,2.321306,0.113574,0.189452,2.346306,0.138574,0.214452,2.366306,0.158574,0.234452,2.376306,0.168574,0.244452,-1.685311,1746197321668.000000
0.425782,-1.063615,0.888831,-0.143848,0.001512,-2.977373,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.710812,-9.200228,-6.584513,8.000000,1.574218,0.063615,0.111169,2.307617,0.117241,0.186195,2.332617,0.142241,0.211195,2.352617,0.162241,0.231195,2.362617,0.172241,0.241195,-1.685812,1746197321768.000000
0.435371,-1.065916,0.890793,-0.142246,0.002661,-2.977833,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.710352,-9.197201,-6.588739,8.000000,1.564629,0.065916,0.109207,2.293712,0.120578,0.183350,2.318712,0.145578,0.208350,2.338712,0.165578,0.228350,2.348712,0.175578,0.238350,-1.685352,1746197321869.000000
0.445079,-1.067698,0.892966,-0.134610,0.002284,-2.979391,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.708794,-9.186923,-6.603064,8.000000,1.554921,0.067698,0.107034,2.279635,0.123161,0.180199,2.304635,0.148161,0.205199,2.324635,0.168161,0.225199,2.334635,0.178161,0.235199,-1.683794,1746197321969.000000
0.454397,-1.069130,0.895046,-0.137165,0.002011,-2.977071,2.000000,-1.000000,1.000000,1.620000,8.000000,8.000000,8.000000,-1.711114,-9.202218,-6.581731,8.000000,1.545603,0.069130,0.104954,2.266124,0.125238,0.177183,2.291124,0.150238,0.202183,2.311124,0.170238,0.222183,2.321124,0.180238,0.232183,-1.686114,1746197322069.000000
